CustomerID,CardNumber,BIN,Country,Complaint,Feedback,SentimentCategory,ChargebackFlag
9EN1Z95E,3690617744333658,369061,JAPAN,Unauthorized Charge,I was charged without my knowledge!,Negative,1
ZJD1E1FH,3821724679109934,382172,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
KURQ0S1R,6589760678750719,658976,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
JOAEYWDC,5153693903436413,515369,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
FVKJPV34,3712308118137494,371230,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
V8XZJ231,8138251265651792,813825,CHINA,Unauthorized Charge,I was charged without my knowledge!,Negative,1
THNR0E3I,4708855943233117,470885,JAPAN,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
FBAJ5CL0,6502766091812023,650276,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
5C4OATZX,6085861579280661,608586,INDIA,Unauthorized Charge,I was charged without my knowledge!,Negative,1
JDSU8GC3,3835915082793071,383591,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
QBNRHTKP,4308268143297477,430826,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
PS4WNDSW,3576739570694233,357673,JAPAN,Unauthorized Charge,I was charged without my knowledge!,Negative,1
1YTSVL06,4002294068057261,400229,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
H3SJUW66,6461854432546993,646185,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
YQUEAWRS,3088557342268326,308855,JAPAN,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
SNMHKPAV,3769659004659249,376965,INDIA,Unauthorized Charge,I was charged without my knowledge!,Negative,1
H7PGAEJ3,4773477028482245,477347,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
BP3IGCSS,4921342316930682,492134,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
EHWDMXLY,4983057755485054,498305,FRANCE,Unauthorized Charge,I was charged without my knowledge!,Negative,1
ZCSV4AU9,3133196137186548,313319,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
S0GLIPAI,6072750132188543,607275,INDIA,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
ENM3KS7Q,8162969305355831,816296,CHINA,Unauthorized Charge,I was charged without my knowledge!,Negative,1
8AF8LMWS,5187675007779921,518767,BRAZIL,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
QRIXJ1C2,5770474816847918,577047,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
6Q3BW9K5,4690905915690872,469090,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
D7MLIIDZ,6267738245333619,626773,CHINA,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
JWLSEXOW,4363246188702794,436324,SINGAPORE,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
BR3BB9GQ,3697623067075544,369762,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
UD6WVUK9,3822988095142590,382298,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
E1VHPKGT,4606674344136251,460667,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
WNU2Z1BJ,3031642362971835,303164,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
XTD12QTB,5333859731846138,533385,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
271X3RUQ,6803975298958967,680397,GERMANY,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
9RF5Q3UD,4293087627611058,429308,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
77QA6THY,4200718827665982,420071,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
9ZJPV18A,3909955580526804,390995,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
M6HHNK2O,4185538397224428,418553,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
W25NFMFM,4550551516522450,455055,GERMANY,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
GS98W6A1,5252553260300300,525255,JAPAN,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
JXSU8Y1L,8133649286104131,813364,CHINA,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
TSJLUGSY,6408165060018796,640816,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
XZPM4BY5,4356481313942012,435648,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
8MSKVM1G,6481108346802330,648110,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
GZ3NMO9V,5006717356577539,500671,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
RQ531ZO0,6285108125771244,628510,CHINA,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
L2MER48T,4007432695120224,400743,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
TMFBKAXP,4234723406157761,423472,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
MX2QS6S2,5828353417635017,582835,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
0I6VKKF4,5966707732991949,596670,CHINA,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
RYDYH9AW,4261972674883708,426197,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
1KAXV0SA,5872020248625166,587202,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
L7LBCQZ6,8176793291326708,817679,INDIA,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
K30E5LAE,3458062025081660,345806,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
SUJXSWWL,3848915134353861,384891,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
F6RFACAH,4801526789315723,480152,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
WYSJMUQ1,6553485738770782,655348,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
5I3QXCQC,3550381902827652,355038,JAPAN,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
BHIPMQYV,3050453688957121,305045,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
YA53LJV2,6567950117156328,656795,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
Y8BS4LCY,5524201374617401,552420,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
TXEPJR7I,6473139703334502,647313,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
VIIBC2VK,5833756446347693,583375,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
09SP6216,4071435658185712,407143,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
28EJDXMH,6556605015347537,655660,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
YZBPB79Q,8149609880160262,814960,CHINA,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
G2HK1U83,5093309003392235,509330,BRAZIL,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
12MEQK7A,3988665508933635,398866,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
TICQJ9A6,4156213945734571,415621,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
YDZ3Z5WK,4293803800467799,429380,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
17CPEN0S,4916535260417234,491653,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
7QS7OJSB,5599692503651270,559969,RUSSIAN FEDERATION,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
X7SELFOM,4993195208715621,499319,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
751O3D1L,4574880385712177,457488,INDIA,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
5665YOIK,5297851663833319,529785,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
YA9EA3AJ,4020808105967156,402080,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
SONRQQ2F,4877628495442451,487762,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
HISX4Q7C,6774201776650876,677420,RUSSIAN FEDERATION,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
UQNEH8RG,5477782807197590,547778,UNITED KINGDOM,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
C6345ORR,5838852532019406,583885,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
6WVAXMD9,5060483458674279,506048,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
16WQPICO,4655128932325809,465512,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
DUD1PSU7,2235039250338835,223503,UNITED KINGDOM,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
RJZ79J5N,4871797968657580,487179,BELGIUM,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
GHUY832Q,5020397504524992,502039,ITALY,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
U22PDDUO,5151531138964839,515153,BRAZIL,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
3UN7INR6,5214430727123981,521443,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
5PJTHDT1,6267438298223987,626743,CHINA,Unauthorized Charge,I was charged without my knowledge!,Negative,1
VYN9TMK8,3726055682760400,372605,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
4F4VQMU9,2228987748078008,222898,BRAZIL,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
YLVL3AI5,6572313729648764,657231,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
WD7C8H7B,3557509125767408,355750,JAPAN,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
XNP5FWH2,5479526862705559,547952,RUSSIAN FEDERATION,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
WQQWDIYN,6246808275102547,624680,CHINA,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
621TLBVY,5550388843445479,555038,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
H4Y8EKQX,4801849576641982,480184,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
4DTMZLIF,5991393266310128,599139,BRAZIL,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
3FNNOIWQ,5301871739867081,530187,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
E3S631DK,3935071085726827,393507,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
0015DGM2,5037149130612993,503714,UNITED KINGDOM,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
K8VC1FAJ,3786230496915255,378623,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
OTFR868U,3349792951090226,334979,JAPAN,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
BPMZUZTE,8161643102826387,816164,CHINA,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
PSRWZ56Y,6221224237868146,622122,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
WS3JE6TK,4677663527609295,467766,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
SQ1JTCBQ,5742000233090343,574200,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
1IGIQELE,4909775380252864,490977,UNITED KINGDOM,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
5NA62LYZ,3622647626836837,362264,BRAZIL,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
LGD2G17C,4030303318023170,403030,ITALY,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
VTUUIHCF,4480273725279549,448027,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
2XAV5DFZ,8107381353354630,810738,CHINA,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
2FGGMCWL,6410115532640179,641011,UNITED STATES,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
SRM0I0QP,4352467727145400,435246,MEXICO,Unauthorized Charge,I was charged without my knowledge!,Negative,1
OOY2ERJ5,5347602220443372,534760,PAKISTAN,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
PBI50WNZ,6590075714638015,659007,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
GY3P2R8I,4080392228249779,408039,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
PH50IWPM,3996331242039723,399633,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
KTXL7ACZ,3005992185816834,300599,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
CYSDV6BJ,4230728929862304,423072,BRAZIL,Fraudulent Transaction,Someone used my card fraudulently!,Negative,1
DLJXOPTO,5060667109652766,506066,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
RE5KQH7U,3972996081668107,397299,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
ECRKVDLY,5461539237317772,546153,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
1V9SG9T5,6071164945898377,607116,INDIA,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
TCJESUWA,3766086596878864,376608,BRAZIL,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
87AB6455,4368213902292703,436821,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
ARU0PV29,4477502405679246,447750,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
JYGJW42W,4776489489321092,477648,UNITED STATES,Unauthorized Charge,"I raised a dispute, but no resolution yet!",Negative,1
5EY7JA8I,3926416399913175,392641,UNITED STATES,Unauthorized Charge,I was charged without my knowledge!,Negative,1
4UXZSXDU,5640449546230636,564044,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
LF5ZDUXC,4222800462933794,422280,UNITED STATES,Unauthorized Charge,Unauthorized transaction detected on my account.,Negative,1
9M2RK0U3,5299498532888217,529949,UNITED STATES,Fraudulent Transaction,"I reported fraud, but no action taken!",Negative,1
401G43YP,4077309694034199,407730,UNITED STATES,Fraudulent Transaction,"Suspicious transaction on my card, please investigate!",Negative,1
